country,qid,year,month,views,total_views,views_norm
Italy,Q2502726,2022,9,783,686761567,1.1401336906787038
Italy,Q2502726,2022,10,792,650044548,1.2183780364542032
Italy,Q2502726,2022,11,85,639998096,0.13281289511836297
Italy,Q2502726,2022,12,55,609120662,0.09029409677125678
Italy,Q2502726,2023,1,46,674542870,0.06819433136992464
Italy,Q2502726,2023,2,43,617091302,0.06968174702938854
Italy,Q2502726,2023,3,39,670132710,0.058197427790086534
Italy,Q2502726,2023,4,63,639531435,0.09850962212670594
Italy,Q2502726,2023,5,69,689831692,0.10002439841514268
Italy,Q2502726,2023,6,98,637575950,0.15370717794483937
Italy,Q2502726,2023,7,153,616216214,0.24828947457718145
Italy,Q2502726,2023,8,636,655868589,0.9697064483141453
Italy,Q2502726,2023,9,182,608737696,0.2989793488984129
Italy,Q2502726,2023,10,333,643656356,0.5173568114349515
Italy,Q2502726,2023,11,210,610860847,0.34377714831672623
Italy,Q2502726,2023,12,62,632781811,0.09798006030233382
Italy,Q2502726,2024,1,68,815241457,0.08341087099548716
Italy,Q2502726,2024,2,70,673013412,0.10400981429475584
Italy,Q2502726,2024,3,79,678715065,0.11639641445118064
Italy,Q2502726,2024,4,94,633273237,0.14843513748552742
Italy,Q2502726,2024,5,130,624786000,0.20807124359380652
Italy,Q2502726,2024,6,102,567280519,0.17980522260804094
Italy,Q2502726,2024,7,174,542720697,0.32060689957434957
Italy,Q2502726,2024,8,3971,590909563,6.720148477272147
Italy,Q2502726,2024,9,1012,548986844,1.8433957226122528
Italy,Q2502726,2024,10,101,587890712,0.17180063902761575
Italy,Q2502726,2024,11,74,568209586,0.1302336353051249
Italy,Q2502726,2024,12,52,555185893,0.0936623222161014
Italy,Q2502726,2025,1,97,664329198,0.14601194752846014
Italy,Q2502726,2025,2,29,567912964,0.05106416271208769
Italy,Q2502726,2025,3,65,586926448,0.1107464150260954
Italy,Q2502726,2025,4,37,564108268,0.06559024587811926
Italy,Q2502726,2025,5,107,613335693,0.1744558505581706
Italy,Q2502726,2025,6,79,547485053,0.14429617679443754
Italy,Q2502726,2025,7,528,530094090,0.9960495881023688
Italy,Q2502726,2025,8,1021,575411720,1.7743816549304905
Italy,Q2502726,2025,9,317,568936125,0.5571802985792121
Italy,Q2502726,2025,10,137,559959619,0.24466049934932896
Italy,Q2502726,2025,11,79,576392746,0.1370593237826765
Italy,Q2502726,2025,12,43,590634354,0.07280307978834566
Spain,Q2502726,2015,7,34,1084073687,0.031363181680102895
Spain,Q2502726,2015,8,28,1183651149,0.023655618484935886
Spain,Q2502726,2015,9,34,1302757714,0.026098482960124694
Spain,Q2502726,2015,10,31,1374261587,0.02255756858319289
Spain,Q2502726,2015,11,30,1283390457,0.023375582883892368
Spain,Q2502726,2015,12,22,980353796,0.022440878068472333
Spain,Q2502726,2016,1,54,1168242955,0.046223261838544534
Spain,Q2502726,2016,2,63,1257904425,0.05008329627268781
Spain,Q2502726,2016,3,123,1320585067,0.09314053526246636
Spain,Q2502726,2016,4,717,1323426483,0.5417754663445102
Spain,Q2502726,2016,5,166,1369674796,0.12119665228913214
Spain,Q2502726,2016,6,94,1207233978,0.07786394494605585
Spain,Q2502726,2016,7,367,1091540993,0.3362219122814016
Spain,Q2502726,2016,8,224,1217440254,0.18399260190718156
Spain,Q2502726,2016,9,634,1286519399,0.4928025185572814
Spain,Q2502726,2016,10,439,1320390919,0.3324772941732115
Spain,Q2502726,2016,11,358,1319757795,0.2712618946872748
Spain,Q2502726,2016,12,183,1077255057,0.16987620416434024
Spain,Q2502726,2017,1,250,1271316862,0.19664649110899624
Spain,Q2502726,2017,2,94,1348214389,0.06972184896329571
Spain,Q2502726,2017,3,104,1440457151,0.07219930140080924
Spain,Q2502726,2017,4,71,1232179978,0.057621452440123976
Spain,Q2502726,2017,5,64,1367112436,0.0468139988450811
Spain,Q2502726,2017,6,61,1162370070,0.05247898373708126
Spain,Q2502726,2017,7,279,1037758525,0.2688486707444779
Spain,Q2502726,2017,8,95,1149099454,0.08267343585388215
Spain,Q2502726,2017,9,58,1160045439,0.049998041499131306
Spain,Q2502726,2017,10,112,1250697677,0.08955001840944492
Spain,Q2502726,2017,11,57,1194204193,0.04773053078704104
Spain,Q2502726,2017,12,21,895866155,0.023441001630427706
Spain,Q2502726,2018,1,38,1042433307,0.03645317138739505
Spain,Q2502726,2018,2,45,1069050831,0.04209341473305492
Spain,Q2502726,2018,3,33,1174538019,0.028096153096939473
Spain,Q2502726,2018,4,34,1197604118,0.02839001594014225
Spain,Q2502726,2018,5,57,1303371274,0.04373274226389003
Spain,Q2502726,2018,6,97,1118522886,0.08672151568296119
Spain,Q2502726,2018,7,164,1089041498,0.15059113936537982
Spain,Q2502726,2018,8,86,1116217878,0.07704589013938011
Spain,Q2502726,2018,9,74,1128713718,0.06556135432740438
Spain,Q2502726,2018,10,74,1214746874,0.06091804110294011
Spain,Q2502726,2018,11,60,1150539344,0.0521494552210637
Spain,Q2502726,2018,12,39,907779651,0.042961967650451335
Spain,Q2502726,2019,1,41,1047210773,0.039151621676451184
Spain,Q2502726,2019,2,55,1065383272,0.051624613831931836
Spain,Q2502726,2019,3,38,1196645418,0.03175543851871415
Spain,Q2502726,2019,4,63,1155839263,0.054505848708134776
Spain,Q2502726,2019,5,83,1279632499,0.06486237264594512
Spain,Q2502726,2019,6,59,1121217911,0.052621349892081774
Spain,Q2502726,2019,7,57,1095803684,0.05201661650920312
Spain,Q2502726,2019,8,124,1151327255,0.10770178458078802
Spain,Q2502726,2019,9,56,1208190397,0.0463503104635254
Spain,Q2502726,2019,10,75,1305419207,0.057452808720624256
Spain,Q2502726,2019,11,62,1220619606,0.0507938752542043
Spain,Q2502726,2019,12,60,987072537,0.06078580626136902
Spain,Q2502726,2020,1,277,1093703312,0.25326795389644025
Spain,Q2502726,2020,2,115,1085839755,0.10590881340497614
Spain,Q2502726,2020,3,151,1287418576,0.11728897098032863
Spain,Q2502726,2020,4,125,1563272648,0.07996045997473372
Spain,Q2502726,2020,5,301,1561631581,0.19274712657082207
Spain,Q2502726,2020,6,110,1266440696,0.08685760047622475
Spain,Q2502726,2020,7,50,1139396140,0.04388289396872979
Spain,Q2502726,2020,8,130,1150249924,0.11301891640029355
Spain,Q2502726,2020,9,130,1213319807,0.10714405159298615
Spain,Q2502726,2020,10,74,1340310737,0.05521107751895895
Spain,Q2502726,2020,11,34,1330639881,0.025551616545904505
Spain,Q2502726,2020,12,40,1086684081,0.03680922606613578
Spain,Q2502726,2021,1,41,1124752982,0.036452448365235805
Spain,Q2502726,2021,2,117,1118905246,0.1045664951686177
Spain,Q2502726,2021,3,46,1295496917,0.03550761055188216
Spain,Q2502726,2021,4,46,1249861892,0.03680406634879624
Spain,Q2502726,2021,5,54,1260474646,0.04284100451473896
Spain,Q2502726,2021,6,52,1053763105,0.049346954503593096
Spain,Q2502726,2021,7,20,1006424951,0.01987232130933129
Spain,Q2502726,2021,8,26,1003364236,0.02591282314750553
Spain,Q2502726,2021,9,25,1001767671,0.024955886203678456
Spain,Q2502726,2021,10,33,1033306762,0.03193630508729798
Spain,Q2502726,2021,11,52,994699379,0.0522771010999093
Spain,Q2502726,2021,12,30,881750165,0.03402324285360355
Spain,Q2502726,2022,1,29,973764589,0.02978132530962265
Spain,Q2502726,2022,2,63,989726160,0.06365397071044378
Spain,Q2502726,2022,3,51,1066342330,0.047827042559587786
Spain,Q2502726,2022,4,48,966508246,0.049663311408519525
Spain,Q2502726,2022,5,49,1028732622,0.04763142429053834
Spain,Q2502726,2022,6,52,962341122,0.05403489346057478
Spain,Q2502726,2022,7,40,1030912885,0.038800562668299565
Spain,Q2502726,2022,8,89,1186492273,0.07501102369168147
Spain,Q2502726,2022,9,48,1426095949,0.03365832434602898
Spain,Q2502726,2022,10,67,1431003386,0.046820294525843985
Spain,Q2502726,2022,11,99,1514580306,0.06536464234204825
Spain,Q2502726,2022,12,116,962916661,0.12046733086904185
Spain,Q2502726,2023,1,34,1143502449,0.029733211354058063
Spain,Q2502726,2023,2,49,1276056984,0.03839953906008323
Spain,Q2502726,2023,3,68,1477105744,0.04603597289917519
Spain,Q2502726,2023,4,52,1206146370,0.04311251212404677
Spain,Q2502726,2023,5,77,1610435120,0.04781316492899136
Spain,Q2502726,2023,6,83,1439047783,0.05767702850489712
Spain,Q2502726,2023,7,38,1402008920,0.02710396450259389
Spain,Q2502726,2023,8,237,1450449858,0.16339758226926587
Spain,Q2502726,2023,9,152,1411774102,0.10766595008696371
Spain,Q2502726,2023,10,81,1565579735,0.05173802278425634
Spain,Q2502726,2023,11,102,1467851697,0.06948930890529875
Spain,Q2502726,2023,12,48,1334054775,0.03598053160898135
Spain,Q2502726,2024,1,39,1684174621,0.02315674367355284
Spain,Q2502726,2024,2,57,1477756858,0.03857197460558156
Spain,Q2502726,2024,3,53,1529123039,0.03466038941814675
Spain,Q2502726,2024,4,71,1510057898,0.04701806473383314
Spain,Q2502726,2024,5,57,1180334681,0.04829138795761606
Spain,Q2502726,2024,6,360,994593622,0.3619568756896774
Spain,Q2502726,2024,7,88,933079992,0.09431131387929279
Spain,Q2502726,2024,8,78,955115990,0.08166547394939959
Spain,Q2502726,2024,9,198,961040110,0.20602678071365826
Spain,Q2502726,2024,10,108,1028230818,0.10503478218059012
Spain,Q2502726,2024,11,77,915782834,0.08408106937719691
Spain,Q2502726,2024,12,69,837633710,0.08237490824002296
Spain,Q2502726,2025,1,63,964291125,0.06533296674279772
Spain,Q2502726,2025,2,83,905973399,0.09161416890563694
Spain,Q2502726,2025,3,67,979276557,0.0684178534869185
Spain,Q2502726,2025,4,59,924558025,0.0638142749342314
Spain,Q2502726,2025,5,48,936098674,0.051276645649858066
Spain,Q2502726,2025,6,56,887908388,0.06306956974034128
Spain,Q2502726,2025,7,65,798506756,0.08140194120035722
Spain,Q2502726,2025,8,91,824780435,0.11033239409952784
Spain,Q2502726,2025,9,100,880321186,0.11359490330384937
Spain,Q2502726,2025,10,81,877393757,0.09231886978197408
Spain,Q2502726,2025,11,1677,865135622,1.9384244011628504
Spain,Q2502726,2025,12,57,824823060,0.06910573038537501
Germany,Q202864,2015,7,758,1093033898,0.6934826096308314
Germany,Q202864,2015,8,584,1087269211,0.5371254828993773
Germany,Q202864,2015,9,359,1108423885,0.3238833129259029
Germany,Q202864,2015,10,534,1158854443,0.4607998901204541
Germany,Q202864,2015,11,5229,1206836745,4.332814708919059
Germany,Q202864,2015,12,10284,1187087036,8.663223241534919
Germany,Q202864,2016,1,318691,1348922409,236.25599061420886
Germany,Q202864,2016,2,453087,1204338063,376.2124721619797
Germany,Q202864,2016,3,53469,1219587401,43.84187632322056
Germany,Q202864,2016,4,35037,1177747252,29.749167268700194
Germany,Q202864,2016,5,68066,1148854347,59.24684898285022
Germany,Q202864,2016,6,64111,1152350599,55.63497780591686
Germany,Q202864,2016,7,58460,1112834024,52.53254190581793
Germany,Q202864,2016,8,96434,1094763358,88.08661643204175
Germany,Q202864,2016,9,41174,1083591539,37.99771271562135
Germany,Q202864,2016,10,23153,1184452296,19.54743139777746
Germany,Q202864,2016,11,19208,1189754310,16.14450970133489
Germany,Q202864,2016,12,16928,1159446053,14.600075575918149
Germany,Q202864,2017,1,17392,1353848487,12.84634149759182
Germany,Q202864,2017,2,11814,1182769881,9.988418026008222
Germany,Q202864,2017,3,11646,1241127916,9.383400252194471
Germany,Q202864,2017,4,10652,1094640899,9.731045139763227
Germany,Q202864,2017,5,11390,1144323431,9.95347966443938
Germany,Q202864,2017,6,10620,1035022419,10.26064731067434
Germany,Q202864,2017,7,11554,1022086139,11.30433097478881
Germany,Q202864,2017,8,11489,1016484293,11.302683257497222
Germany,Q202864,2017,9,9382,1006251376,9.323713958330032
Germany,Q202864,2017,10,9168,1076485389,8.516604213752128
Germany,Q202864,2017,11,7731,1063160000,7.271718273825201
Germany,Q202864,2017,12,7950,1049394376,7.575798176375971
Germany,Q202864,2018,1,9722,1166226353,8.336289070291658
Germany,Q202864,2018,2,8047,1035955200,7.767710418365582
Germany,Q202864,2018,3,8950,1121576949,7.979835898000433
Germany,Q202864,2018,4,7039,1008146417,6.982120732964922
Germany,Q202864,2018,5,7316,1057526575,6.9180294594488085
Germany,Q202864,2018,6,7938,1015156095,7.8194871105019566
Germany,Q202864,2018,7,8637,1042637652,8.283798291220736
Germany,Q202864,2018,8,8692,1040184702,8.356208261174753
Germany,Q202864,2018,9,8054,989160046,8.142261742747342
Germany,Q202864,2018,10,8904,1083325465,8.21913661929843
Germany,Q202864,2018,11,6970,1105631825,6.304087710210404
Germany,Q202864,2018,12,5656,1112110903,5.085823711234671
Germany,Q202864,2019,1,7750,1271637354,6.09450483317589
Germany,Q202864,2019,2,6193,1055144682,5.869337263076875
Germany,Q202864,2019,3,6385,1140397575,5.598924568039353
Germany,Q202864,2019,4,6490,1063777384,6.100900524502973
Germany,Q202864,2019,5,8347,1122558014,7.435695880213101
Germany,Q202864,2019,6,10746,1000588871,10.739675716421194
Germany,Q202864,2019,7,12532,1074397364,11.664213278914932
Germany,Q202864,2019,8,11548,1067655399,10.816224046463143
Germany,Q202864,2019,9,8687,1030450970,8.430289507127156
Germany,Q202864,2019,10,11987,1098563288,10.911524288985706
Germany,Q202864,2019,11,5770,1093311328,5.277545244642338
Germany,Q202864,2019,12,5580,1111933553,5.018285476632253
Germany,Q202864,2020,1,11321,1238790419,9.138753276069696
Germany,Q202864,2020,2,10702,1065319385,10.045813631749505
Germany,Q202864,2020,3,22445,1130202962,19.859264888389134
Germany,Q202864,2020,4,10514,1208842876,8.697573695259962
Germany,Q202864,2020,5,6703,1248175741,5.370237363073379
Germany,Q202864,2020,6,10554,1080045720,9.771808548993647
Germany,Q202864,2020,7,6034,1180018227,5.113480336096537
Germany,Q202864,2020,8,6848,1128829442,6.0664611899801955
Germany,Q202864,2020,9,3732,1023570665,3.6460599425248277
Germany,Q202864,2020,10,3428,1084426625,3.161117516826
Germany,Q202864,2020,11,3977,1139024832,3.491583228275044
Germany,Q202864,2020,12,4226,1149194453,3.6773585087953777
Germany,Q202864,2021,1,4353,1303769890,3.3387793608272394
Germany,Q202864,2021,2,3532,1137786226,3.104273825160545
Germany,Q202864,2021,3,3800,1216327743,3.124157959784364
Germany,Q202864,2021,4,4042,1206347214,3.3506107968679735
Germany,Q202864,2021,5,4183,1204508809,3.4727848968350714
Germany,Q202864,2021,6,6440,1046929112,6.151323834808025
Germany,Q202864,2021,7,6042,1029694717,5.867758569844153
Germany,Q202864,2021,8,5690,1046535795,5.4369855548036945
Germany,Q202864,2021,9,5973,996134749,5.996176728094444
Germany,Q202864,2021,10,3267,1068121026,3.058642158028261
Germany,Q202864,2021,11,3631,1050913768,3.455088429291565
Germany,Q202864,2021,12,3038,1113037393,2.7294680476202116
Germany,Q202864,2022,1,3988,1249910936,3.190627336026445
Germany,Q202864,2022,2,2552,1103146777,2.313382093124676
Germany,Q202864,2022,3,3707,1124066971,3.2978462099123456
Germany,Q202864,2022,4,4026,1031848397,3.901735964028444
Germany,Q202864,2022,5,3641,1027137223,3.5448038669707524
Germany,Q202864,2022,6,4021,991623233,4.0549675180916225
Germany,Q202864,2022,7,4706,999957014,4.706202300812103
Germany,Q202864,2022,8,4947,1039286534,4.759996245655195
Germany,Q202864,2022,9,3386,1047252504,3.2332221570892514
Germany,Q202864,2022,10,2747,1112474516,2.469270046631792
Germany,Q202864,2022,11,2702,1076312574,2.5104231477648797
Germany,Q202864,2022,12,2154,1076134373,2.00160877121244
Germany,Q202864,2023,1,2668,1172752345,2.2749901216356125
Germany,Q202864,2023,2,1979,1008121796,1.9630564559284658
Germany,Q202864,2023,3,2394,1130556117,2.1175419459518965
Germany,Q202864,2023,4,3003,1058416300,2.8372578918144025
Germany,Q202864,2023,5,3806,1065602480,3.5716883842087155
Germany,Q202864,2023,6,4237,1019080224,4.1576707115062215
Germany,Q202864,2023,7,4020,1096200614,3.6672119579746925
Germany,Q202864,2023,8,4902,1072558100,4.570381781648939
Germany,Q202864,2023,9,4648,992596368,4.682668756249166
Germany,Q202864,2023,10,2460,1104086001,2.2280873027752484
Germany,Q202864,2023,11,1963,1078845169,1.8195382028910954
Germany,Q202864,2023,12,1914,1155406164,1.656560315875206
Germany,Q202864,2024,1,2567,1335740029,1.9217811432377163
Germany,Q202864,2024,2,3678,1116155910,3.295238565730481
Germany,Q202864,2024,3,3071,1142964188,2.6868733353524807
Germany,Q202864,2024,4,2921,1077280119,2.711458188527101
Germany,Q202864,2024,5,3273,1083180889,3.0216559701507064
Germany,Q202864,2024,6,3222,1055978549,3.051198343992118
Germany,Q202864,2024,7,3463,1063682946,3.255669382519178
Germany,Q202864,2024,8,3734,1068072391,3.4960177151512943
Germany,Q202864,2024,9,2970,1019541571,2.9130739584134133
Germany,Q202864,2024,10,2291,1066646637,2.1478528319777563
Germany,Q202864,2024,11,1867,1015043685,1.839329703331931
Germany,Q202864,2024,12,1599,1089010277,1.4683057026834652
Germany,Q202864,2025,1,2075,1204433626,1.7228014522404242
Germany,Q202864,2025,2,1919,1023400858,1.8751205698129287
Germany,Q202864,2025,3,1908,1106946392,1.7236607064165759
Germany,Q202864,2025,4,1791,1028668272,1.7410860709428004
Germany,Q202864,2025,5,1981,1026492186,1.9298734340292387
Germany,Q202864,2025,6,2248,943474520,2.3826822583401617
Germany,Q202864,2025,7,3449,965067983,3.5738414917449393
Germany,Q202864,2025,8,4899,993169707,4.932691729793165
Germany,Q202864,2025,9,3530,978761012,3.6066005457111525
Germany,Q202864,2025,10,3470,1047346829,3.3131336286310558
Germany,Q202864,2025,11,2088,1039298236,2.0090479591654
Germany,Q202864,2025,12,1486,1079604451,1.3764300421543927
France,Q202864,2015,7,2069,721312784,2.868381159871416
France,Q202864,2015,8,21440,760009616,28.21016938290949
France,Q202864,2015,9,2269,800392151,2.83486038333227
France,Q202864,2015,10,1439,850646467,1.6916545895675836
France,Q202864,2015,11,3710,864463880,4.291677287893163
France,Q202864,2015,12,19137,874405769,21.885720198170375
France,Q202864,2016,1,288785,954090151,302.6810408820581
France,Q202864,2016,2,382893,857971707,446.2769539788565
France,Q202864,2016,3,62773,886789046,70.78684641307579
France,Q202864,2016,4,27492,883076055,31.132086352403704
France,Q202864,2016,5,30109,868749336,34.65786821620085
France,Q202864,2016,6,20519,821466933,24.978485652568562
France,Q202864,2016,7,36214,773687623,46.80700443362269
France,Q202864,2016,8,36200,773486877,46.801052579460894
France,Q202864,2016,9,18840,799400551,23.567659512408817
France,Q202864,2016,10,9596,961871320,9.976386446369979
France,Q202864,2016,11,10053,893280511,11.254023653494889
France,Q202864,2016,12,6653,949899251,7.003900669461629
France,Q202864,2017,1,8430,968786675,8.701606057907433
France,Q202864,2017,2,6384,860461090,7.419277959448463
France,Q202864,2017,3,6742,933698338,7.220747564402327
France,Q202864,2017,4,6289,836808923,7.515455233739185
France,Q202864,2017,5,5985,904648182,6.615831567547438
France,Q202864,2017,6,5011,764579732,6.55392732801345
France,Q202864,2017,7,5017,691516761,7.255066374305858
France,Q202864,2017,8,5398,710555408,7.59687413426878
France,Q202864,2017,9,4323,715050369,6.045727947872718
France,Q202864,2017,10,4340,798946427,5.432153963434647
France,Q202864,2017,11,4307,810432794,5.314444370818489
France,Q202864,2017,12,4290,784772381,5.466553237428472
France,Q202864,2018,1,4528,854572081,5.29855830850622
France,Q202864,2018,2,4057,755732550,5.368301259486573
France,Q202864,2018,3,4373,841509511,5.196613874040931
France,Q202864,2018,4,6920,788497920,8.776180411484155
France,Q202864,2018,5,7170,838607400,8.549888779898675
France,Q202864,2018,6,5141,742449950,6.9243724779023825
France,Q202864,2018,7,5246,728088617,7.205166895226986
France,Q202864,2018,8,4609,737003446,6.2537021027714434
France,Q202864,2018,9,3663,731877664,5.004934813805166
France,Q202864,2018,10,3794,823779200,4.60560305479915
France,Q202864,2018,11,3359,859872103,3.9063949025451756
France,Q202864,2018,12,3434,835992887,4.107690452155725
France,Q202864,2019,1,4452,911773633,4.882790902114187
France,Q202864,2019,2,3401,779462657,4.3632622672262285
France,Q202864,2019,3,4644,859340914,5.404141621028415
France,Q202864,2019,4,5360,823434314,6.509323098235617
France,Q202864,2019,5,5052,843843762,5.986890260379741
France,Q202864,2019,6,4603,736511790,6.2497302317455095
France,Q202864,2019,7,6012,750363466,8.012117157100503
France,Q202864,2019,8,6544,798527770,8.19508130568834
France,Q202864,2019,9,5143,805558983,6.384386629079401
France,Q202864,2019,10,11162,875175735,12.754009913220457
France,Q202864,2019,11,3766,930187416,4.04864647190626
France,Q202864,2019,12,2549,925684149,2.7536390276895624
France,Q202864,2020,1,6053,957286462,6.32308116773514
France,Q202864,2020,2,7495,872750761,8.587789704602732
France,Q202864,2020,3,11442,974918147,11.736369904703395
France,Q202864,2020,4,6948,1134231023,6.12573616759555
France,Q202864,2020,5,4571,1084785304,4.213737025331236
France,Q202864,2020,6,2432,878046129,2.7697861418394796
France,Q202864,2020,7,1903,846119140,2.2490922495855608
France,Q202864,2020,8,1977,833220634,2.3727208848742936
France,Q202864,2020,9,2271,820015249,2.7694606932852293
France,Q202864,2020,10,2557,905851339,2.822758978115282
France,Q202864,2020,11,2618,1036446190,2.525939142098636
France,Q202864,2020,12,2498,1016869361,2.4565594124533763
France,Q202864,2021,1,3175,1026387492,3.0933736281345876
France,Q202864,2021,2,1975,912893537,2.1634505229277354
France,Q202864,2021,3,2164,1001687821,2.160353709641439
France,Q202864,2021,4,2148,973048271,2.2074958293615836
France,Q202864,2021,5,2562,1000296515,2.561240553757203
France,Q202864,2021,6,1585,869617497,1.822640420032855
France,Q202864,2021,7,1766,833732527,2.1181853206022274
France,Q202864,2021,8,1731,875768402,1.9765499600658119
France,Q202864,2021,9,1345,841141143,1.5990182042492243
France,Q202864,2021,10,1389,904126879,1.5362888022268388
France,Q202864,2021,11,1505,919750582,1.6363131803922035
France,Q202864,2021,12,1454,912028409,1.5942485844210146
France,Q202864,2022,1,2308,1010423601,2.284190509520769
France,Q202864,2022,2,1036,913565308,1.134018543532522
France,Q202864,2022,3,1079,943600446,1.1434924650300557
France,Q202864,2022,4,1204,890367476,1.3522506520667203
France,Q202864,2022,5,1175,1121683719,1.0475323659396005
France,Q202864,2022,6,788,1041100279,0.756891546275342
France,Q202864,2022,7,725,1065512494,0.6804237435811804
France,Q202864,2022,8,816,1077926913,0.7570086525894173
France,Q202864,2022,9,794,1132524513,0.7010885776739033
France,Q202864,2022,10,859,1331515134,0.6451297308348881
France,Q202864,2022,11,1061,1345107583,0.7887844908536212
France,Q202864,2022,12,869,1335877183,0.6505089023591774
France,Q202864,2023,1,815,1460542230,0.5580119377992926
France,Q202864,2023,2,685,1120336981,0.611423180361838
France,Q202864,2023,3,1260,1207401767,1.043563157217079
France,Q202864,2023,4,1280,1114711904,1.1482787574142566
France,Q202864,2023,5,1445,1086000340,1.330570485825078
France,Q202864,2023,6,1703,938656264,1.8142956749074655
France,Q202864,2023,7,2547,1026263229,2.48181940853695
France,Q202864,2023,8,1884,1138264718,1.6551510120688815
France,Q202864,2023,9,1337,1259974462,1.061132618416515
France,Q202864,2023,10,1095,1300282127,0.8421249337067909
France,Q202864,2023,11,1209,1197136167,1.0099101784133133
France,Q202864,2023,12,1342,1133013491,1.1844519157627575
France,Q202864,2024,1,1791,1309784571,1.3674004409996978
France,Q202864,2024,2,1748,1112986352,1.5705493574641785
France,Q202864,2024,3,1869,1192545486,1.5672358177874985
France,Q202864,2024,4,2009,1004009603,2.000976877110607
France,Q202864,2024,5,2033,966309456,2.1038808917544114
France,Q202864,2024,6,1935,955000728,2.026176465909458
France,Q202864,2024,7,2142,904675669,2.3676993572378255
France,Q202864,2024,8,2436,1025672394,2.3750273618069127
France,Q202864,2024,9,1814,951637286,1.906188446676731
France,Q202864,2024,10,2015,1022104086,1.9714234857290258
France,Q202864,2024,11,2018,1188772051,1.6975500040587679
France,Q202864,2024,12,1357,1018339794,1.3325611038627445
France,Q202864,2025,1,1970,1547811209,1.272765043013718
France,Q202864,2025,2,978,1023633774,0.9554198238089787
France,Q202864,2025,3,1336,1042223698,1.2818745174992172
France,Q202864,2025,4,1794,1004282241,1.7863504170039386
France,Q202864,2025,5,1316,993153468,1.325072148869544
France,Q202864,2025,6,1240,889307505,1.3943433435884476
France,Q202864,2025,7,1863,850948651,2.189321291961247
France,Q202864,2025,8,2089,868565937,2.4051138906222156
France,Q202864,2025,9,1433,903295430,1.5864134284394642
France,Q202864,2025,10,1125,865956600,1.2991413195534278
France,Q202864,2025,11,1293,904573964,1.4294021842972258
France,Q202864,2025,12,956,931359562,1.0264564181282332
Italy,Q202864,2016,1,68607,687098435,99.85032202845869
Italy,Q202864,2016,2,190796,639564331,298.32182745663465
Italy,Q202864,2016,3,21250,649810241,32.70185457111009
Italy,Q202864,2016,4,11597,606658414,19.11619410919437
Italy,Q202864,2016,5,19276,639819496,30.12724701342955
Italy,Q202864,2016,6,21953,602115345,36.45979160355064
Italy,Q202864,2016,7,34610,564710422,61.28804897459463
Italy,Q202864,2016,8,31130,570222772,54.592698728629514
Italy,Q202864,2016,9,15083,578710172,26.063132686736324
Italy,Q202864,2016,10,6589,586999016,11.224891048198963
Italy,Q202864,2016,11,5534,621975497,8.897456614757928
Italy,Q202864,2016,12,5018,595419543,8.427670974178957
Italy,Q202864,2017,1,4112,683578113,6.0154061720229475
Italy,Q202864,2017,2,4071,620723941,6.558471054687416
Italy,Q202864,2017,3,3372,643084025,5.243482762614108
Italy,Q202864,2017,4,3226,597523379,5.3989519295445
Italy,Q202864,2017,5,3560,627194797,5.676067494545877
Italy,Q202864,2017,6,4353,548516915,7.9359448741886105
Italy,Q202864,2017,7,5605,526097767,10.653913305813367
Italy,Q202864,2017,8,5051,536619566,9.412627343521052
Italy,Q202864,2017,9,5828,567575369,10.268239811513034
Italy,Q202864,2017,10,2574,578802242,4.447114771196757
Italy,Q202864,2017,11,2139,580709396,3.6834258490282807
Italy,Q202864,2017,12,2028,556813990,3.642149867678432
Italy,Q202864,2018,1,2620,663772832,3.947133527754869
Italy,Q202864,2018,2,2771,589438956,4.701080530551157
Italy,Q202864,2018,3,1982,622558062,3.183638797693379
Italy,Q202864,2018,4,1842,578596057,3.183568186673626
Italy,Q202864,2018,5,2038,666941283,3.055741265307159
Italy,Q202864,2018,6,2425,611677543,3.964507161905076
Italy,Q202864,2018,7,2290,598707715,3.824904778452705
Italy,Q202864,2018,8,2610,591948676,4.409166040604506
Italy,Q202864,2018,9,2089,581254644,3.5939497801242513
Italy,Q202864,2018,10,1691,618023135,2.7361435264069844
Italy,Q202864,2018,11,1218,622295959,1.9572680529008548
Italy,Q202864,2018,12,1316,619870541,2.1230239428332505
Italy,Q202864,2019,1,1683,728541140,2.310096036580721
Italy,Q202864,2019,2,1294,630313516,2.0529466164898165
Italy,Q202864,2019,3,1832,640943909,2.858284436867938
Italy,Q202864,2019,4,1756,622685729,2.8200421468146413
Italy,Q202864,2019,5,1850,654133544,2.8281686774344656
Italy,Q202864,2019,6,2148,583800349,3.679340040956365
Italy,Q202864,2019,7,2781,602840994,4.613156748925406
Italy,Q202864,2019,8,2630,620168709,4.240781519339764
Italy,Q202864,2019,9,2248,620900854,3.620545833554289
Italy,Q202864,2019,10,2001,622406251,3.2149420041734125
Italy,Q202864,2019,11,1713,621644020,2.7555963620465613
Italy,Q202864,2019,12,1503,608819942,2.4687101987207902
Italy,Q202864,2020,1,3510,682619311,5.141958253214433
Italy,Q202864,2020,2,6173,591320858,10.439340869656926
Italy,Q202864,2020,3,10941,738000719,14.825188808522014
Italy,Q202864,2020,4,7524,873511786,8.613507133606094
Italy,Q202864,2020,5,3433,824269570,4.16489959710632
Italy,Q202864,2020,6,2384,622888901,3.827327788587455
